inbound_pkt_count,outbound_pkt_count,total_pkt_count,inbound_pkt_percent,outbound_pkt_percent,inbound_bytes,outbound_bytes,duration,interaction_pattern_0,interaction_pattern_1,interaction_pattern_2,interaction_pattern_3,interaction_pattern_4,interaction_pattern_5,interaction_pattern_6,interaction_pattern_7,interaction_pattern_8,interaction_pattern_9,interaction_pattern_10,interaction_pattern_11,interaction_pattern_12,interaction_pattern_13,interaction_pattern_14,interaction_pattern_15,interaction_pattern_16,interaction_pattern_17,interaction_pattern_18,interaction_pattern_19,pkt_rate_mean,pkt_rate_max,pkt_rate_min,pkt_rate_median,pkt_rate_std,bidirectional_interval_mean,bidirectional_interval_max,bidirectional_interval_min,bidirectional_interval_std,bidirectional_rel_time_p10,bidirectional_rel_time_p20,bidirectional_rel_time_p30,bidirectional_rel_time_p40,bidirectional_rel_time_p50,bidirectional_rel_time_p60,bidirectional_rel_time_p70,bidirectional_rel_time_p80,bidirectional_rel_time_p90,inbound_interval_mean,inbound_interval_max,inbound_interval_min,inbound_interval_std,inbound_rel_time_p10,inbound_rel_time_p20,inbound_rel_time_p30,inbound_rel_time_p40,inbound_rel_time_p50,inbound_rel_time_p60,inbound_rel_time_p70,inbound_rel_time_p80,inbound_rel_time_p90,outbound_interval_mean,outbound_interval_max,outbound_interval_min,outbound_interval_std,outbound_rel_time_p10,outbound_rel_time_p20,outbound_rel_time_p30,outbound_rel_time_p40,outbound_rel_time_p50,outbound_rel_time_p60,outbound_rel_time_p70,outbound_rel_time_p80,outbound_rel_time_p90,bidirectional_size_mean,bidirectional_size_max,bidirectional_size_min,bidirectional_size_mad,bidirectional_size_std,bidirectional_size_var,bidirectional_size_skew,bidirectional_size_kurtosis,bidirectional_size_p10,bidirectional_size_p20,bidirectional_size_p30,bidirectional_size_p40,bidirectional_size_p50,bidirectional_size_p60,bidirectional_size_p70,bidirectional_size_p80,bidirectional_size_p90,inbound_size_mean,inbound_size_max,inbound_size_min,inbound_size_mad,inbound_size_std,inbound_size_var,inbound_size_skew,inbound_size_kurtosis,inbound_size_p10,inbound_size_p20,inbound_size_p30,inbound_size_p40,inbound_size_p50,inbound_size_p60,inbound_size_p70,inbound_size_p80,inbound_size_p90,outbound_size_mean,outbound_size_max,outbound_size_min,outbound_size_mad,outbound_size_std,outbound_size_var,outbound_size_skew,outbound_size_kurtosis,outbound_size_p10,outbound_size_p20,outbound_size_p30,outbound_size_p40,outbound_size_p50,outbound_size_p60,outbound_size_p70,outbound_size_p80,outbound_size_p90,flow_key,pcap_file
0,2,2,0.0,1.0,0,371,0.046456098556518555,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2.0,2,2,2.0,0.0,0.046456098556518555,0.046456098556518555,0.046456098556518555,0.0,0.004645609855651856,0.009291219711303712,0.013936829566955565,0.018582439422607424,0.023228049278259277,0.02787365913391113,0.032519268989562984,0.03716487884521485,0.0418104887008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046456098556518555,0.046456098556518555,0.046456098556518555,0.0,0.004645609855651856,0.009291219711303712,0.013936829566955565,0.018582439422607424,0.023228049278259277,0.02787365913391113,0.032519268989562984,0.03716487884521485,0.0418104887008667,185.5,220,151,34.5,34.5,1190.25,0.0,0.0,157.9,164.8,171.7,178.6,185.5,192.4,199.3,206.2,213.1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.5,220,151,34.5,34.5,1190.25,0.0,0.0,157.9,164.8,171.7,178.6,185.5,192.4,199.3,206.2,213.1,"('192.168.137.209', '175.27.57.158', 54590, 443, 'TCP')",WeChat38.pcap
0,6,6,0.0,1.0,0,2010,13.37730097770691,1,1,1,1,2,2,2,3,3,3,4,4,4,4,5,5,5,6,6,6,0.42857142857142855,3,0,0.0,0.82065180664829,2.675460195541382,7.8754119873046875,0.06326103210449219,2.85003706115047,0.031630516052246094,0.06326103210449219,0.1098484992980957,0.15643596649169922,4.094141960144043,8.031847953796387,9.469614505767822,10.907381057739258,12.142341017723083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675460195541382,7.8754119873046875,0.06326103210449219,2.85003706115047,0.031630516052246094,0.06326103210449219,0.1098484992980957,0.15643596649169922,4.094141960144043,8.031847953796387,9.469614505767822,10.907381057739258,12.142341017723083,335.0,623,103,132.66666666666666,172.94122315592273,29908.666666666668,0.4354245563058028,-1.030461356690762,161.5,220.0,252.0,284.0,286.0,288.0,390.0,492.0,557.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,623,103,132.66666666666666,172.94122315592273,29908.666666666668,0.4354245563058028,-1.030461356690762,161.5,220.0,252.0,284.0,286.0,288.0,390.0,492.0,557.5,"('192.168.137.209', '175.27.37.121', 54591, 443, 'TCP')",WeChat38.pcap
2,0,2,1.0,0.0,256,0,0.046679019927978516,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.0,2,2,2.0,0.0,0.046679019927978516,0.046679019927978516,0.046679019927978516,0.0,0.004667901992797852,0.009335803985595704,0.014003705978393554,0.01867160797119141,0.023339509963989258,0.028007411956787107,0.03267531394958496,0.03734321594238282,0.04201111793518066,0.046679019927978516,0.046679019927978516,0.046679019927978516,0.0,0.004667901992797852,0.009335803985595704,0.014003705978393554,0.01867160797119141,0.023339509963989258,0.028007411956787107,0.03267531394958496,0.03734321594238282,0.04201111793518066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,165,91,37.0,37.0,1369.0,0.0,0.0,98.4,105.8,113.2,120.6,128.0,135.4,142.8,150.2,157.6,128.0,165,91,37.0,37.0,1369.0,0.0,0.0,98.4,105.8,113.2,120.6,128.0,135.4,142.8,150.2,157.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('175.27.57.158', '192.168.137.209', 443, 54590, 'TCP')",WeChat38.pcap
6,0,6,1.0,0.0,1412,0,13.384943962097168,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-6,-6,-6,0.42857142857142855,3,0,0.0,0.82065180664829,2.6769887924194338,7.91054892539978,0.06421303749084473,2.858420704730351,0.03210651874542236,0.06421303749084473,0.1260315179824829,0.1878499984741211,4.143124461174011,8.098398923873901,9.539521932601929,10.980644941329956,12.182794451713562,2.6769887924194338,7.91054892539978,0.06421303749084473,2.858420704730351,0.03210651874542236,0.06421303749084473,0.1260315179824829,0.1878499984741211,4.143124461174011,8.098398923873901,9.539521932601929,10.980644941329956,12.182794451713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.33333333333334,479,93,79.66666666666667,119.22201511838696,14213.88888888889,1.103265700534002,0.2672413413404038,129.0,165.0,187.0,209.0,221.0,233.0,233.0,233.0,356.0,235.33333333333334,479,93,79.66666666666667,119.22201511838696,14213.88888888889,1.103265700534002,0.2672413413404038,129.0,165.0,187.0,209.0,221.0,233.0,233.0,233.0,356.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('175.27.37.121', '192.168.137.209', 443, 54591, 'TCP')",WeChat38.pcap
0,8,8,0.0,1.0,0,3061,2.36771297454834,1,1,1,2,2,3,3,3,4,4,5,5,5,6,6,7,7,7,8,8,2.6666666666666665,6,0,2.0,2.494438257849294,0.33824471064976286,2.0888400077819824,0.0,0.7182678627968624,0.1512938499450684,0.2231464385986328,0.2337670087814331,0.234481143951416,0.23468518257141113,0.2435227394104004,0.27445418834686275,1.532176971435548,2.36771297454834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33824471064976286,2.0888400077819824,0.0,0.7182678627968624,0.1512938499450684,0.2231464385986328,0.2337670087814331,0.234481143951416,0.23468518257141113,0.2435227394104004,0.27445418834686275,1.532176971435548,2.36771297454834,382.625,1343,94,281.375,414.1856279194149,171549.734375,1.4069506442664321,0.7457213429969274,98.9,101.0,101.8,107.4,129.5,235.20000000000007,533.3999999999997,582.6,813.7999999999998,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.625,1343,94,281.375,414.1856279194149,171549.734375,1.4069506442664321,0.7457213429969274,98.9,101.0,101.8,107.4,129.5,235.20000000000007,533.3999999999997,582.6,813.7999999999998,"('192.168.137.209', '111.206.109.248', 58909, 443, 'TCP')",WeChat38.pcap
9,0,9,1.0,0.0,5544,0,0.2593870162963867,-1,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,9.0,9,9,9.0,0.0,0.03242337703704834,0.11587285995483398,1.7881393432617188e-05,0.04458714139661505,1.430511474609375e-05,0.059907531738281256,0.14618310928344724,0.21574025154113768,0.21587395668029785,0.2158907413482666,0.22618074417114256,0.23354549407958985,0.23932285308837892,0.03242337703704834,0.11587285995483398,1.7881393432617188e-05,0.04458714139661505,1.430511474609375e-05,0.059907531738281256,0.14618310928344724,0.21574025154113768,0.21587395668029785,0.2158907413482666,0.22618074417114256,0.23354549407958985,0.23932285308837892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,1466,97,420.55555555555554,515.3902512767496,265627.1111111111,0.660535550960352,-1.0276825152939522,100.2,117.2,224.39999999999998,369.0,369.0,675.4,778.4,1064.0000000000002,1466.0,616.0,1466,97,420.55555555555554,515.3902512767496,265627.1111111111,0.660535550960352,-1.0276825152939522,100.2,117.2,224.39999999999998,369.0,369.0,675.4,778.4,1064.0000000000002,1466.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('111.206.109.248', '192.168.137.209', 443, 58909, 'TCP')",WeChat38.pcap
