inbound_pkt_count,outbound_pkt_count,total_pkt_count,inbound_pkt_percent,outbound_pkt_percent,inbound_bytes,outbound_bytes,duration,interaction_pattern_0,interaction_pattern_1,interaction_pattern_2,interaction_pattern_3,interaction_pattern_4,interaction_pattern_5,interaction_pattern_6,interaction_pattern_7,interaction_pattern_8,interaction_pattern_9,interaction_pattern_10,interaction_pattern_11,interaction_pattern_12,interaction_pattern_13,interaction_pattern_14,interaction_pattern_15,interaction_pattern_16,interaction_pattern_17,interaction_pattern_18,interaction_pattern_19,pkt_rate_mean,pkt_rate_max,pkt_rate_min,pkt_rate_median,pkt_rate_std,bidirectional_interval_mean,bidirectional_interval_max,bidirectional_interval_min,bidirectional_interval_std,bidirectional_rel_time_p10,bidirectional_rel_time_p20,bidirectional_rel_time_p30,bidirectional_rel_time_p40,bidirectional_rel_time_p50,bidirectional_rel_time_p60,bidirectional_rel_time_p70,bidirectional_rel_time_p80,bidirectional_rel_time_p90,inbound_interval_mean,inbound_interval_max,inbound_interval_min,inbound_interval_std,inbound_rel_time_p10,inbound_rel_time_p20,inbound_rel_time_p30,inbound_rel_time_p40,inbound_rel_time_p50,inbound_rel_time_p60,inbound_rel_time_p70,inbound_rel_time_p80,inbound_rel_time_p90,outbound_interval_mean,outbound_interval_max,outbound_interval_min,outbound_interval_std,outbound_rel_time_p10,outbound_rel_time_p20,outbound_rel_time_p30,outbound_rel_time_p40,outbound_rel_time_p50,outbound_rel_time_p60,outbound_rel_time_p70,outbound_rel_time_p80,outbound_rel_time_p90,bidirectional_size_mean,bidirectional_size_max,bidirectional_size_min,bidirectional_size_mad,bidirectional_size_std,bidirectional_size_var,bidirectional_size_skew,bidirectional_size_kurtosis,bidirectional_size_p10,bidirectional_size_p20,bidirectional_size_p30,bidirectional_size_p40,bidirectional_size_p50,bidirectional_size_p60,bidirectional_size_p70,bidirectional_size_p80,bidirectional_size_p90,inbound_size_mean,inbound_size_max,inbound_size_min,inbound_size_mad,inbound_size_std,inbound_size_var,inbound_size_skew,inbound_size_kurtosis,inbound_size_p10,inbound_size_p20,inbound_size_p30,inbound_size_p40,inbound_size_p50,inbound_size_p60,inbound_size_p70,inbound_size_p80,inbound_size_p90,outbound_size_mean,outbound_size_max,outbound_size_min,outbound_size_mad,outbound_size_std,outbound_size_var,outbound_size_skew,outbound_size_kurtosis,outbound_size_p10,outbound_size_p20,outbound_size_p30,outbound_size_p40,outbound_size_p50,outbound_size_p60,outbound_size_p70,outbound_size_p80,outbound_size_p90,flow_key,pcap_file
0,6,6,0.0,1.0,0,2897,0.08896684646606445,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,5,5,6,6,6,6.0,6,6,6.0,0.0,0.01779336929321289,0.04678988456726074,0.0,0.01692270588744701,0.02339494228363037,0.04678988456726074,0.05327785015106201,0.05976581573486328,0.05976581573486328,0.05976581573486328,0.07243835926055908,0.08511090278625488,0.08703887462615967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01779336929321289,0.04678988456726074,0.0,0.01692270588744701,0.02339494228363037,0.04678988456726074,0.05327785015106201,0.05976581573486328,0.05976581573486328,0.05976581573486328,0.07243835926055908,0.08511090278625488,0.08703887462615967,482.8333333333333,1466,71,386.1666666666667,488.45860168038354,238591.8055555556,1.1103700878379938,-0.06317987919558954,78.0,85.0,109.5,134.0,352.0,570.0,570.5,571.0,1018.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.8333333333333,1466,71,386.1666666666667,488.45860168038354,238591.8055555556,1.1103700878379938,-0.06317987919558954,78.0,85.0,109.5,134.0,352.0,570.0,570.5,571.0,1018.5,"('192.168.137.197', '58.205.212.119', 58286, 443, 'TCP')",Weibo38.pcap
0,5,5,0.0,1.0,0,2212,0.11618781089782715,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,5,5,5,5,5.0,5,5,5.0,0.0,0.029046952724456787,0.09329986572265625,0.0,0.03825513406034543,0.0373199462890625,0.074639892578125,0.09329986572265625,0.09329986572265625,0.09329986572265625,0.09329986572265625,0.09329986572265625,0.09787745475769044,0.1070326328277588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029046952724456787,0.09329986572265625,0.0,0.03825513406034543,0.0373199462890625,0.074639892578125,0.09329986572265625,0.09329986572265625,0.09329986572265625,0.09329986572265625,0.09329986572265625,0.09787745475769044,0.1070326328277588,442.4,787,85,240.6,281.1502089631092,79045.43999999999,-0.2231165079915583,-1.6839986860511795,104.6,124.2,221.39999999999998,396.20000000000005,571.0,596.6,622.2,665.4,726.2,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.4,787,85,240.6,281.1502089631092,79045.43999999999,-0.2231165079915583,-1.6839986860511795,104.6,124.2,221.39999999999998,396.20000000000005,571.0,596.6,622.2,665.4,726.2,"('192.168.137.197', '58.205.212.119', 58285, 443, 'TCP')",Weibo38.pcap
14,0,14,1.0,0.0,10545,0,0.18646979331970215,-1,-2,-2,-3,-4,-4,-5,-6,-6,-7,-8,-9,-9,-10,-11,-11,-12,-13,-13,-14,14.0,14,14,14.0,0.0,0.014343830255361704,0.08421993255615234,5.0067901611328125e-06,0.02498298682208963,0.00035400390625000004,0.0007178306579589844,0.0007292032241821289,0.04681868553161621,0.04683244228363037,0.058439636230468744,0.069246506690979,0.10223526954650879,0.10224835872650147,0.014343830255361704,0.08421993255615234,5.0067901611328125e-06,0.02498298682208963,0.00035400390625000004,0.0007178306579589844,0.0007292032241821289,0.04681868553161621,0.04683244228363037,0.058439636230468744,0.069246506690979,0.10223526954650879,0.10224835872650147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.2142857142857,1466,85,538.7857142857143,579.9462017625217,336337.5969387755,0.14356652147504176,-1.7420016086480148,86.2,105.2,325.7,364.8,557.5,1071.0,1340.0,1466.0,1466.0,753.2142857142857,1466,85,538.7857142857143,579.9462017625217,336337.5969387755,0.14356652147504176,-1.7420016086480148,86.2,105.2,325.7,364.8,557.5,1071.0,1340.0,1466.0,1466.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('58.205.212.119', '192.168.137.197', 443, 58286, 'TCP')",Weibo38.pcap
11,0,11,1.0,0.0,7891,0,0.10492396354675293,-1,-1,-2,-2,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-11,11.0,11,11,11.0,0.0,0.010492396354675294,0.09198594093322754,5.9604644775390625e-06,0.027282004808566285,0.0005891323089599609,0.0006041526794433594,0.0006101131439208984,0.0006170272827148438,0.09260296821594238,0.09261417388916016,0.09262514114379883,0.09265708923339844,0.09692215919494629,0.010492396354675294,0.09198594093322754,5.9604644775390625e-06,0.027282004808566285,0.0005891323089599609,0.0006041526794433594,0.0006101131439208984,0.0006170272827148438,0.09260296821594238,0.09261417388916016,0.09262514114379883,0.09265708923339844,0.09692215919494629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.3636363636364,1466,98,440.54545454545456,550.8214151655314,303404.2314049587,0.4614281555653144,-1.5989248656012214,116.0,349.0,349.0,396.0,429.0,430.0,1326.0,1466.0,1466.0,717.3636363636364,1466,98,440.54545454545456,550.8214151655314,303404.2314049587,0.4614281555653144,-1.5989248656012214,116.0,349.0,349.0,396.0,429.0,430.0,1326.0,1466.0,1466.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('58.205.212.119', '192.168.137.197', 443, 58285, 'TCP')",Weibo38.pcap
0,4,4,0.0,1.0,0,1477,0.13679194450378418,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4.0,4,4,4.0,0.0,0.04559731483459473,0.07829689979553223,0.0044481754302978516,0.030734939404653255,0.023489069938659672,0.046978139877319344,0.070467209815979,0.0791865348815918,0.08052098751068115,0.0818554401397705,0.08814976215362547,0.10436382293701174,0.12057788372039796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04559731483459473,0.07829689979553223,0.0044481754302978516,0.030734939404653255,0.023489069938659672,0.046978139877319344,0.070467209815979,0.0791865348815918,0.08052098751068115,0.0818554401397705,0.08814976215362547,0.10436382293701174,0.12057788372039796,369.25,651,97,247.75,249.515906306592,62258.1875,0.01329504109192861,-1.9443575525463581,111.7,126.4,141.1,233.4000000000001,364.5,495.5999999999999,589.8,610.2,630.6,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.25,651,97,247.75,249.515906306592,62258.1875,0.01329504109192861,-1.9443575525463581,111.7,126.4,141.1,233.4000000000001,364.5,495.5999999999999,589.8,610.2,630.6,"('192.168.137.197', '116.133.8.86', 58284, 443, 'TCP')",Weibo38.pcap
9,0,9,1.0,0.0,5662,0,0.0868539810180664,-1,-1,-2,-2,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-7,-8,-8,-9,-9,9.0,9,9,9.0,0.0,0.0108567476272583,0.07000899314880371,5.0067901611328125e-06,0.022698812056867676,6.484985351562501e-06,1.1682510375976562e-05,1.6069412231445314e-05,0.01402087211608888,0.07002806663513184,0.07101683616638184,0.07127790451049805,0.07259187698364258,0.07700996398925782,0.0108567476272583,0.07000899314880371,5.0067901611328125e-06,0.022698812056867676,6.484985351562501e-06,1.1682510375976562e-05,1.6069412231445314e-05,0.01402087211608888,0.07002806663513184,0.07101683616638184,0.07127790451049805,0.07259187698364258,0.07700996398925782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.1111111111111,1446,97,448.1111111111111,574.0837036229404,329572.0987654321,0.6366856648596316,-1.49959978122807,121.8,162.20000000000002,199.0,249.8,369.0,369.0,988.7999999999996,1419.6,1446.0,629.1111111111111,1446,97,448.1111111111111,574.0837036229404,329572.0987654321,0.6366856648596316,-1.49959978122807,121.8,162.20000000000002,199.0,249.8,369.0,369.0,988.7999999999996,1419.6,1446.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('116.133.8.86', '192.168.137.197', 443, 58284, 'TCP')",Weibo38.pcap
0,4,4,0.0,1.0,0,942,0.041596174240112305,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4.0,4,4,4.0,0.0,0.013865391413370768,0.022185087203979492,0.0010409355163574219,0.009201030208966956,0.006655526161193848,0.013311052322387697,0.01996657848358154,0.022393274307250976,0.022705554962158203,0.02301783561706543,0.025063037872314446,0.030574083328247077,0.03608512878417969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013865391413370768,0.022185087203979492,0.0010409355163574219,0.009201030208966956,0.006655526161193848,0.013311052322387697,0.01996657848358154,0.022393274307250976,0.022705554962158203,0.02301783561706543,0.025063037872314446,0.030574083328247077,0.03608512878417969,235.5,571,85,126.0,195.2466388955262,38121.25,1.0992556103582374,-0.7055257823471512,99.7,114.4,129.1,137.6,143.0,148.4,193.89999999999986,319.60000000000014,445.30000000000007,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.5,571,85,126.0,195.2466388955262,38121.25,1.0992556103582374,-0.7055257823471512,99.7,114.4,129.1,137.6,143.0,148.4,193.89999999999986,319.60000000000014,445.30000000000007,"('192.168.137.197', '58.205.212.119', 60759, 443, 'TCP')",Weibo38.pcap
0,4,4,0.0,1.0,0,1419,0.07307815551757812,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,4.0,4,4,4.0,0.0,0.024359385172526043,0.02734994888305664,0.02173018455505371,0.002308444676882689,0.008204984664916993,0.016409969329833986,0.024614953994750974,0.031695985794067384,0.038215041160583496,0.04473409652709961,0.05147993564605712,0.05867934226989747,0.06587874889373779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024359385172526043,0.02734994888305664,0.02173018455505371,0.002308444676882689,0.008204984664916993,0.016409969329833986,0.024614953994750974,0.031695985794067384,0.038215041160583496,0.04473409652709961,0.05147993564605712,0.05867934226989747,0.06587874889373779,354.75,616,85,238.75,240.2814755656374,57735.1875,-0.011739415556061086,-1.9498034438642222,103.6,122.2,140.79999999999998,231.80000000000007,359.0,486.19999999999993,575.5,589.0,602.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.75,616,85,238.75,240.2814755656374,57735.1875,-0.011739415556061086,-1.9498034438642222,103.6,122.2,140.79999999999998,231.80000000000007,359.0,486.19999999999993,575.5,589.0,602.5,"('192.168.137.197', '81.70.124.243', 58288, 443, 'TCP')",Weibo38.pcap
9,0,9,1.0,0.0,7051,0,0.021595001220703125,-1,-1,-2,-2,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-7,-8,-8,-9,-9,9.0,9,9,9.0,0.0,0.0026993751525878906,0.020813941955566406,4.0531158447265625e-06,0.006848500702073186,7.991790771484376e-05,0.00011963844299316407,0.0001648426055908203,0.00022091865539550782,0.0002529621124267578,0.01690411567687988,0.021069908142089845,0.021073532104492188,0.021179771423339842,0.0026993751525878906,0.020813941955566406,4.0531158447265625e-06,0.006848500702073186,7.991790771484376e-05,0.00011963844299316407,0.0001648426055908203,0.00022091865539550782,0.0002529621124267578,0.01690411567687988,0.021069908142089845,0.021073532104492188,0.021179771423339842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.4444444444445,1466,85,536.1111111111111,589.646242553978,347682.69135802466,0.1445597812575546,-1.840546843093413,109.8,255.8,349.0,364.8,428.0,1146.3999999999999,1410.0,1466.0,1466.0,783.4444444444445,1466,85,536.1111111111111,589.646242553978,347682.69135802466,0.1445597812575546,-1.840546843093413,109.8,255.8,349.0,364.8,428.0,1146.3999999999999,1410.0,1466.0,1466.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('58.205.212.119', '192.168.137.197', 443, 60759, 'TCP')",Weibo38.pcap
5,0,5,1.0,0.0,4226,0,0.04683113098144531,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,5.0,5,5,5.0,0.0,0.011707782745361328,0.024880170822143555,2.09808349609375e-05,0.011490208895680552,8.392333984375e-06,1.678466796875e-05,0.00013117790222167964,0.00035157203674316415,0.0005719661712646484,0.010524034500122069,0.02047610282897949,0.02972793579101563,0.03827953338623047,0.011707782745361328,0.024880170822143555,2.09808349609375e-05,0.011490208895680552,8.392333984375e-06,1.678466796875e-05,0.00013117790222167964,0.00035157203674316415,0.0005719661712646484,0.010524034500122069,0.02047610282897949,0.02972793579101563,0.03827953338623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.2,1458,105,498.0,561.29044175008,315046.96,-0.10099351252660602,-1.6746490744464209,191.4,277.8,433.59999999999997,658.8000000000001,884.0,1113.6,1343.1999999999998,1458.0,1458.0,845.2,1458,105,498.0,561.29044175008,315046.96,-0.10099351252660602,-1.6746490744464209,191.4,277.8,433.59999999999997,658.8000000000001,884.0,1113.6,1343.1999999999998,1458.0,1458.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"('81.70.124.243', '192.168.137.197', 443, 58288, 'TCP')",Weibo38.pcap
